id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,description
22059,images/kitchen/18_segmented_sun_aasextrkiiugfpvp.jpg,"[[162, 14], [161, 53], [176, 53], [177, 14]]",cabinet door,0.304,"[[0, 109], [256, 109], [256, 256], [0, 256]]",above,2.438,39.0,16.0,"{""above"": null, ""below"": null, ""left"": 22053, ""right"": 22058, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22059, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 2.438. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22053, to the right of it there is the container id 22058."
22060,images/kitchen/18_segmented_sun_aasextrkiiugfpvp.jpg,"[[114, 136], [115, 135], [116, 135], [118, 137], [120, 137], [120, 135], [118, 133], [117, 133]]",cabinet door,0.358,"[[0, 109], [256, 109], [256, 256], [0, 256]]",below,0.667,4.0,6.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22067, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""electronic kettle"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22060, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.667. Moreover, the order relation between this container and the others is: to the right of it there is the container id 22067. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a electronic kettle."
22061,images/kitchen/18_segmented_sun_aasextrkiiugfpvp.jpg,"[[92, 115], [93, 135], [105, 136], [110, 130], [120, 128], [129, 137], [129, 116]]",cabinet door,0.355,"[[0, 109], [256, 109], [256, 256], [0, 256]]",below,0.595,22.0,37.0,"{""above"": null, ""below"": null, ""left"": 22064, ""right"": 22065, ""top_left"": null, ""top_right"": 22068, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""electronic kettle"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22061, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.595. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22064, to the right of it there is the container id 22065, at the top-right of it there is the container id 22068. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a electronic kettle."
22062,images/kitchen/18_segmented_sun_aasextrkiiugfpvp.jpg,"[[45, 22], [46, 55], [71, 55], [72, 22]]",cabinet door,0.34,"[[0, 109], [256, 109], [256, 256], [0, 256]]",above,1.222,33.0,27.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22057, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22062, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.222. Moreover, the order relation between this container and the others is: to the right of it there is the container id 22057."
22063,images/kitchen/18_segmented_sun_aasextrkiiugfpvp.jpg,"[[63, 118], [54, 121], [54, 149], [63, 145]]",drawer,0.432,"[[0, 109], [256, 109], [256, 256], [0, 256]]",below,3.444,31.0,9.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""dish rack"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22063, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 3.444. Also, here is the order relation between this container and the anchors in the kitchen: at the top-left of it there is a dish rack."
22064,images/kitchen/18_segmented_sun_aasextrkiiugfpvp.jpg,"[[92, 115], [92, 134], [106, 136], [110, 130], [109, 116]]",cabinet door,0.359,"[[0, 109], [256, 109], [256, 256], [0, 256]]",below,1.167,21.0,18.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22061, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""electronic kettle""}","Container id 22064, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 1.167. Moreover, the order relation between this container and the others is: to the right of it there is the container id 22061. Also, here is the order relation between this container and the anchors in the kitchen: at the bottom-right of it there is a electronic kettle."
22065,images/kitchen/18_segmented_sun_aasextrkiiugfpvp.jpg,"[[131, 117], [131, 125], [158, 126], [158, 117]]",cabinet door,0.306,"[[0, 109], [256, 109], [256, 256], [0, 256]]",below,0.333,9.0,27.0,"{""above"": null, ""below"": null, ""left"": 22068, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 22061, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22065, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.333. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22068, at the bottom-left of it there is the container id 22061."
22066,images/kitchen/18_segmented_sun_aasextrkiiugfpvp.jpg,"[[114, 135], [114, 136]]",drawer,0.346,"[[0, 109], [256, 109], [256, 256], [0, 256]]",below,inf,1.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22066, is a ""drawer"", it is below the countertop, and the ratio between its height and width is inf."
22067,images/kitchen/18_segmented_sun_aasextrkiiugfpvp.jpg,"[[116, 134], [116, 135], [118, 137], [118, 136], [119, 135], [119, 134]]",drawer,0.375,"[[0, 109], [256, 109], [256, 256], [0, 256]]",below,1.0,3.0,3.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22067, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 1.0."
22068,images/kitchen/18_segmented_sun_aasextrkiiugfpvp.jpg,"[[111, 116], [112, 123], [112, 120], [114, 120], [114, 128], [120, 128], [129, 137], [129, 117]]",drawer,0.301,"[[0, 109], [256, 109], [256, 256], [0, 256]]",below,1.167,21.0,18.0,"{""above"": null, ""below"": null, ""left"": 22064, ""right"": 22065, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""electronic kettle"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22068, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 1.167. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22064, to the right of it there is the container id 22065. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a electronic kettle."
22069,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[563, 0], [557, 182], [696, 188], [698, 1]]",cabinet door,0.51,"[[0, 308], [800, 308], [800, 600], [0, 600]]",above,1.333,188.0,141.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22069, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.333."
22070,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[150, 48], [147, 163], [219, 167], [222, 51]]",cabinet door,0.497,"[[0, 308], [800, 308], [800, 600], [0, 600]]",above,1.587,119.0,75.0,"{""above"": null, ""below"": null, ""left"": 22074, ""right"": 22072, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""electronic kettle"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""microwave""}","Container id 22070, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.587. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22074, to the right of it there is the container id 22072. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a electronic kettle, at the bottom-right of it there is a microwave."
22071,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[420, 47], [367, 57], [369, 230], [418, 227], [421, 146], [405, 124], [422, 119]]",cabinet door,0.425,"[[0, 308], [800, 308], [800, 600], [0, 600]]",above,3.327,183.0,55.0,"{""above"": null, ""below"": null, ""left"": 22073, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""microwave"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22071, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 3.327. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22073. Also, here is the order relation between this container and the anchors in the kitchen: to the left of it there is a microwave."
22072,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[227, 51], [225, 136], [291, 139], [294, 53]]",cabinet door,0.455,"[[0, 308], [800, 308], [800, 600], [0, 600]]",above,1.275,88.0,69.0,"{""above"": null, ""below"": null, ""left"": 22070, ""right"": 22073, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22072, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.275. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22070, to the right of it there is the container id 22073. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a microwave."
22073,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[297, 52], [294, 139], [356, 141], [359, 55]]",cabinet door,0.48,"[[0, 308], [800, 308], [800, 600], [0, 600]]",above,1.369,89.0,65.0,"{""above"": null, ""below"": null, ""left"": 22072, ""right"": 22071, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22073, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.369. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22072, to the right of it there is the container id 22071. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a microwave."
22074,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[70, 46], [66, 162], [141, 163], [146, 48]]",cabinet door,0.492,"[[0, 308], [800, 308], [800, 600], [0, 600]]",above,1.462,117.0,80.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22070, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""electronic kettle""}","Container id 22074, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.462. Moreover, the order relation between this container and the others is: to the right of it there is the container id 22070. Also, here is the order relation between this container and the anchors in the kitchen: at the bottom-right of it there is a electronic kettle."
22075,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[95, 341], [0, 369], [0, 427], [80, 428], [95, 382]]",drawer,0.355,"[[0, 308], [800, 308], [800, 600], [0, 600]]",below,0.916,87.0,95.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22075, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 0.916."
22076,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[223, 420], [223, 426], [223, 425], [224, 424], [224, 423], [223, 422]]",cabinet door,0.331,"[[0, 308], [800, 308], [800, 600], [0, 600]]",below,6.0,6.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22076, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 6.0."
22077,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[239, 407], [237, 444], [243, 474], [263, 478], [272, 447], [272, 415], [260, 408]]",drawer,0.377,"[[0, 308], [800, 308], [800, 600], [0, 600]]",below,2.029,71.0,35.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22077, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 2.029."
22078,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[218, 354], [219, 380], [290, 392], [292, 356]]",drawer,0.313,"[[0, 308], [800, 308], [800, 600], [0, 600]]",below,0.514,38.0,74.0,"{""above"": 22079, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22078, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 0.514. Moreover, the order relation between this container and the others is: above it there is the container id 22079."
22079,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[219, 321], [220, 352], [294, 351], [292, 321]]",cabinet door,0.317,"[[0, 308], [800, 308], [800, 600], [0, 600]]",below,0.413,31.0,75.0,"{""above"": null, ""below"": 22078, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""coffee machine"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22079, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.413. Moreover, the order relation between this container and the others is: below it there is the container id 22078. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a coffee machine."
22080,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[332, 460], [329, 464], [332, 482], [343, 482], [342, 472]]",cabinet door,0.307,"[[0, 308], [800, 308], [800, 600], [0, 600]]",below,1.571,22.0,14.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22080, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 1.571."
22081,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[288, 423], [285, 450], [290, 481], [295, 487], [300, 482], [310, 484], [317, 441]]",drawer,0.303,"[[0, 308], [800, 308], [800, 600], [0, 600]]",below,2.0,64.0,32.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22081, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 2.0."
22082,images/kitchen/14_segmented_sun_agjgqbkyzrmbshcm.jpg,"[[223, 423], [223, 424]]",drawer,0.342,"[[0, 308], [800, 308], [800, 600], [0, 600]]",below,inf,1.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22082, is a ""drawer"", it is below the countertop, and the ratio between its height and width is inf."
22083,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[544, 378], [542, 418], [597, 434], [598, 394]]",drawer,0.478,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",below,1.0,56.0,56.0,"{""above"": null, ""below"": 22085, ""left"": null, ""right"": 22091, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22083, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 1.0. Moreover, the order relation between this container and the others is: below it there is the container id 22085, to the right of it there is the container id 22091."
22084,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[599, 450], [593, 602], [658, 637], [664, 471]]",cabinet door,0.451,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",below,2.634,187.0,71.0,"{""above"": 22091, ""below"": null, ""left"": 22085, ""right"": null, ""top_left"": 22083, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""oven"", ""top_left"": ""refrigerator"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22084, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.634. Moreover, the order relation between this container and the others is: above it there is the container id 22091, to the left of it there is the container id 22085, at the top-left of it there is the container id 22083. Also, here is the order relation between this container and the anchors in the kitchen: to the right of it there is a oven, at the top-left of it there is a refrigerator."
22085,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[542, 427], [539, 570], [591, 600], [595, 448]]",cabinet door,0.445,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",below,3.089,173.0,56.0,"{""above"": 22083, ""below"": null, ""left"": null, ""right"": 22084, ""top_left"": null, ""top_right"": 22091, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""oven"", ""top_left"": ""refrigerator"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22085, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 3.089. Moreover, the order relation between this container and the others is: above it there is the container id 22083, to the right of it there is the container id 22084, at the top-right of it there is the container id 22091. Also, here is the order relation between this container and the anchors in the kitchen: to the right of it there is a oven, at the top-left of it there is a refrigerator."
22086,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[846, 533], [828, 729], [886, 764], [933, 766], [953, 572]]",cabinet door,0.436,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",below,1.864,233.0,125.0,"{""above"": 22092, ""below"": null, ""left"": null, ""right"": 22093, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""oven"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""oven"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22086, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 1.864. Moreover, the order relation between this container and the others is: above it there is the container id 22092, to the right of it there is the container id 22093. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a oven, at the top-left of it there is a oven."
22087,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[618, 237], [618, 239]]",cabinet door,0.312,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",above,inf,2.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22087, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is inf."
22088,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[622, 12], [616, 270], [673, 278], [679, 5]]",cabinet door,0.366,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",above,4.333,273.0,63.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": 22089, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""refrigerator"", ""bottom_right"": null}","Container id 22088, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 4.333. Moreover, the order relation between this container and the others is: at the top-left of it there is the container id 22089. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a microwave, at the bottom-left of it there is a refrigerator."
22089,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[613, 10], [557, 23], [555, 108], [614, 102]]",cabinet door,0.381,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",above,1.661,98.0,59.0,"{""above"": null, ""below"": null, ""left"": 22090, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 22088}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22089, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.661. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22090, at the bottom-right of it there is the container id 22088."
22090,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[553, 23], [502, 30], [501, 110], [550, 107]]",drawer,0.463,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",above,1.673,87.0,52.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22089, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22090, is a ""drawer"", it is above the countertop, and the ratio between its height and width is 1.673. Moreover, the order relation between this container and the others is: to the right of it there is the container id 22089."
22091,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[604, 395], [601, 437], [665, 459], [663, 413]]",drawer,0.434,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",below,1.0,64.0,64.0,"{""above"": null, ""below"": 22084, ""left"": 22083, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 22085, ""bottom_right"": null}","{""above"": ""microwave"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22091, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 1.0. Moreover, the order relation between this container and the others is: below it there is the container id 22084, to the left of it there is the container id 22083, at the bottom-left of it there is the container id 22085. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a microwave."
22092,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[851, 467], [850, 522], [956, 558], [959, 495]]",cabinet door,0.372,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",below,0.835,91.0,109.0,"{""above"": null, ""below"": 22086, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 22093}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22092, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.835. Moreover, the order relation between this container and the others is: below it there is the container id 22086, at the bottom-right of it there is the container id 22093. Also, here is the order relation between this container and the anchors in the kitchen: to the left of it there is a oven."
22093,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[961, 575], [943, 765], [1023, 766], [1023, 596]]",cabinet door,0.336,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",below,2.388,191.0,80.0,"{""above"": null, ""below"": null, ""left"": 22086, ""right"": null, ""top_left"": 22092, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22093, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.388. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22086, at the top-left of it there is the container id 22092."
22094,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[770, 0], [766, 103], [838, 101], [842, 0]]",cabinet door,0.34,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",above,1.355,103.0,76.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22096, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22094, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.355. Moreover, the order relation between this container and the others is: to the right of it there is the container id 22096."
22095,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[849, 0], [846, 100], [929, 98], [932, 0]]",cabinet door,0.31,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",above,1.163,100.0,86.0,"{""above"": null, ""below"": null, ""left"": 22094, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22095, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.163. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22094."
22096,images/kitchen/14_segmented_sun_aepvxmukjcxphfiy.jpg,"[[769, 0], [766, 104], [932, 98], [933, 0]]",drawer,0.379,"[[0, 366], [1024, 366], [1024, 768], [0, 768]]",above,0.623,104.0,167.0,"{""above"": null, ""below"": null, ""left"": 22094, ""right"": 22095, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22096, is a ""drawer"", it is above the countertop, and the ratio between its height and width is 0.623. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22094, to the right of it there is the container id 22095."
22097,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[342, 336], [265, 344], [267, 499], [342, 479]]",cabinet door,0.537,"[[0, 316], [800, 316], [800, 532], [0, 532]]",below,2.117,163.0,77.0,"{""above"": null, ""below"": null, ""left"": 22105, ""right"": 22099, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""stove"", ""top_right"": ""coffee machine"", ""bottom_left"": null, ""bottom_right"": null}","Container id 22097, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.117. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22105, to the right of it there is the container id 22099. Also, here is the order relation between this container and the anchors in the kitchen: at the top-left of it there is a stove, at the top-right of it there is a coffee machine."
