id,short_id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,distance_from_anchors,angle_from_anchors,similar_neighbors,updated_label,most_close_to_anchors,description
19012,10,images/kitchen/15_segmented_sun_akwfcppsyxixwrjb.jpg,"[[224, 0], [225, 71], [255, 69], [255, 0]]",cabinet door,0.429,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,2.29,71.0,31.0,"{""above"": null, ""below"": null, ""left"": 19013, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.3313},{'sink': 119.88},[],cabinet door,{},Container 10: cabinet door above the countertop
19013,11,images/kitchen/15_segmented_sun_akwfcppsyxixwrjb.jpg,"[[176, 0], [177, 39], [220, 28], [219, 0]]",cabinet door,0.483,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,0.886,39.0,44.0,"{""above"": null, ""below"": null, ""left"": 19011, ""right"": 19012, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.3413},{'sink': 98.38},[],cabinet door,{},Container 11: cabinet door above the countertop
19014,12,images/kitchen/15_segmented_sun_akwfcppsyxixwrjb.jpg,"[[195, 205], [195, 255], [255, 255], [254, 219]]",cabinet door,0.512,"[[0, 144], [256, 144], [256, 256], [0, 256]]",below,0.833,50.0,60.0,"{""above"": 19003, ""below"": null, ""left"": 19005, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.2888},{'sink': 244.66},[],cabinet door,{},Container 12: cabinet door below the countertop
19015,13,images/kitchen/15_segmented_sun_akwfcppsyxixwrjb.jpg,"[[244, 80], [223, 82], [223, 101], [244, 101]]",drawer,0.308,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,1.0,21.0,21.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.1985},{'sink': 138.1},[],drawer,{},Container 13: drawer above the countertop
19016,14,images/kitchen/15_segmented_sun_akwfcppsyxixwrjb.jpg,"[[97, 95], [96, 96], [96, 108], [104, 108], [105, 107], [105, 95]]",drawer,0.301,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,1.444,13.0,9.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.2428},{'sink': 25.25},[],drawer,{},Container 14: drawer above the countertop
19017,15,images/kitchen/15_segmented_sun_akwfcppsyxixwrjb.jpg,"[[117, 93], [116, 107], [126, 107], [127, 93]]",drawer,0.307,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,1.273,14.0,11.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.1942},{'sink': 33.69},[],drawer,{},Container 15: drawer above the countertop
19039,1,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[13, 0], [17, 89], [87, 88], [83, 1]]",cabinet door,0.508,"[[0, 142], [300, 142], [300, 225], [0, 225]]",above,1.203,89.0,74.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 19042, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2558, 'stove': 0.3646, 'sink': 0.5937}","{'microwave': 83.53, 'stove': 56.48, 'sink': 32.59}",[],cabinet door,{},"Container 1: cabinet door above the countertop, located above the microwave."
19040,2,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[203, 1], [206, 81], [272, 81], [271, 1]]",cabinet door,0.512,"[[0, 142], [300, 142], [300, 225], [0, 225]]",above,1.159,80.0,69.0,"{""above"": null, ""below"": null, ""left"": 19041, ""right"": 19043, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.541, 'stove': 0.4338, 'sink': 0.3291}","{'microwave': 150.86, 'stove': 133.75, 'sink': 90.2}",[],cabinet door,{},Container 2: cabinet door above the countertop
19041,3,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[161, 1], [164, 84], [202, 83], [201, 1]]",cabinet door,0.487,"[[0, 142], [300, 142], [300, 225], [0, 225]]",above,2.024,83.0,41.0,"{""above"": null, ""below"": null, ""left"": 19044, ""right"": 19040, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.4149, 'stove': 0.3447, 'sink': 0.3579}","{'microwave': 141.17, 'stove': 115.92, 'sink': 65.54}",[],cabinet door,{},Container 3: cabinet door above the countertop
19042,4,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[85, 1], [89, 83], [121, 81], [119, 1]]",cabinet door,0.423,"[[0, 142], [300, 142], [300, 225], [0, 225]]",above,2.278,82.0,36.0,"{""above"": null, ""below"": null, ""left"": 19039, ""right"": 19044, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""microwave"", ""bottom_right"": null}","{'microwave': 0.2858, 'stove': 0.3175, 'sink': 0.4851}","{'microwave': 113.48, 'stove': 79.35, 'sink': 42.52}",[],cabinet door,{},"Container 4: cabinet door above the countertop, located at the top-right of the microwave."
19043,5,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[275, 0], [274, 81], [299, 81], [299, 0]]",cabinet door,0.496,"[[0, 142], [300, 142], [300, 225], [0, 225]]",above,3.24,81.0,25.0,"{""above"": null, ""below"": null, ""left"": 19040, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.6582, 'stove': 0.5328, 'sink': 0.3555}","{'microwave': 156.28, 'stove': 143.8, 'sink': 111.64}",[],cabinet door,{},Container 5: cabinet door above the countertop
19044,6,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[121, 1], [124, 80], [161, 79], [159, 1]]",cabinet door,0.431,"[[0, 142], [300, 142], [300, 225], [0, 225]]",above,1.975,79.0,40.0,"{""above"": null, ""below"": null, ""left"": 19042, ""right"": 19041, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.3413, 'stove': 0.3181, 'sink': 0.4191}","{'microwave': 128.94, 'stove': 97.59, 'sink': 52.2}",[],cabinet door,{},Container 6: cabinet door above the countertop
19045,7,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[155, 177], [157, 223], [198, 223], [198, 180]]",cabinet door,0.419,"[[0, 142], [300, 142], [300, 225], [0, 225]]",below,1.07,46.0,43.0,"{""above"": null, ""below"": null, ""left"": 19048, ""right"": 19046, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""stove"", ""top_right"": ""sink"", ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.3499, 'stove': 0.1776, 'sink': 0.1883}","{'microwave': 207.68, 'stove': 219.37, 'sink': 329.05}",[],cabinet door,"{'stove': 2, 'sink': 2}","Container 7: cabinet door below the countertop, located at the bottom-right of the stove, and at the bottom-left of the sink."
19046,8,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[200, 179], [200, 223], [239, 223], [238, 181]]",cabinet door,0.341,"[[0, 142], [300, 142], [300, 225], [0, 225]]",below,1.128,44.0,39.0,"{""above"": null, ""below"": null, ""left"": 19045, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.4534, 'stove': 0.275, 'sink': 0.1103}","{'microwave': 201.28, 'stove': 204.64, 'sink': 296.3}",[],cabinet door,{'sink': 1},"Container 8: cabinet door below the countertop, located below the sink."
19047,9,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[82, 217], [82, 218]]",drawer,0.382,"[[0, 142], [300, 142], [300, 225], [0, 225]]",below,inf,1.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2148, 'stove': 0.1955, 'sink': 0.4383}","{'microwave': 254.74, 'stove': 306.4, 'sink': 341.16}",[],drawer,{'microwave': 2},Container 9: drawer below the countertop
19048,10,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[79, 173], [81, 214], [86, 208], [88, 216], [82, 223], [155, 223], [152, 176]]",drawer,0.365,"[[0, 142], [300, 142], [300, 225], [0, 225]]",below,0.658,50.0,76.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 19045, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""stove"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2069, 'stove': 0.1367, 'sink': 0.3739}","{'microwave': 236.8, 'stove': 295.67, 'sink': 343.3}",[],drawer,"{'microwave': 1, 'stove': 1}","Container 10: drawer below the countertop, located below the stove."
19049,11,images/kitchen/11_segmented_sun_anortbveqayhhaer.jpg,"[[75, 219], [76, 219]]",cabinet door,0.305,"[[0, 142], [300, 142], [300, 225], [0, 225]]",below,0.0,0.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2148, 'stove': 0.2093, 'sink': 0.456}","{'microwave': 259.49, 'stove': 309.57, 'sink': 341.39}",[],cabinet door,{},Container 11: cabinet door below the countertop
19050,1,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[115, 18], [115, 79], [132, 79], [133, 20]]",cabinet door,0.423,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,3.389,61.0,18.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 19051, ""top_left"": 19071, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""microwave"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.0972, 'refrigerator': 0.3257, 'dishwasher': 0.3059, 'oven': 0.3389, 'sink': 0.337, 'coffee machine': 0.2179, 'stove': 0.1836}","{'microwave': 149.04, 'refrigerator': 143.29, 'dishwasher': 49.33, 'oven': 60.16, 'sink': 154.45, 'coffee machine': 109.11, 'stove': 116.38}",[],cabinet door,"{'microwave': 2, 'coffee machine': 2, 'stove': 2}","Container 1: cabinet door above the countertop, located to the right of the microwave."
19051,2,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[135, 20], [134, 79], [154, 80], [156, 21]]",cabinet door,0.429,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,2.727,60.0,22.0,"{""above"": null, ""below"": null, ""left"": 19050, ""right"": 19070, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""microwave"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.1472, 'refrigerator': 0.3707, 'dishwasher': 0.2704, 'oven': 0.3124, 'sink': 0.3872, 'coffee machine': 0.2398, 'stove': 0.2124}","{'microwave': 161.24, 'refrigerator': 148.81, 'dishwasher': 57.99, 'oven': 68.86, 'sink': 158.38, 'coffee machine': 122.07, 'stove': 130.37}",[],cabinet door,{},"Container 2: cabinet door above the countertop, located to the right of the microwave."
19052,3,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[24, 8], [27, 48], [52, 50], [53, 11]]",cabinet door,0.415,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,1.448,42.0,29.0,"{""above"": null, ""below"": null, ""left"": 19059, ""right"": 19067, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""microwave""}","{'microwave': 0.1758, 'refrigerator': 0.2498, 'dishwasher': 0.5118, 'oven': 0.5253, 'sink': 0.2128, 'coffee machine': 0.3013, 'stove': 0.2608}","{'microwave': 35.74, 'refrigerator': 98.08, 'dishwasher': 33.79, 'oven': 41.3, 'sink': 111.5, 'coffee machine': 59.11, 'stove': 56.36}",[],cabinet door,{'refrigerator': 2},"Container 3: cabinet door above the countertop, located at the top-left of the microwave."
19053,4,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[204, 132], [205, 147], [209, 144], [231, 151], [231, 138]]",drawer,0.449,"[[0, 108], [300, 108], [300, 225], [0, 225]]",below,0.704,19.0,27.0,"{""above"": null, ""below"": 19057, ""left"": null, ""right"": 19069, ""top_left"": 19058, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""dishwasher"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""oven"", ""bottom_right"": null}","{'microwave': 0.3848, 'refrigerator': 0.51, 'dishwasher': 0.0497, 'oven': 0.0894, 'sink': 0.5597, 'coffee machine': 0.3203, 'stove': 0.3383}","{'microwave': 211.15, 'refrigerator': 186.12, 'dishwasher': 200.09, 'oven': 149.84, 'sink': 190.68, 'coffee machine': 187.75, 'stove': 194.49}",[],drawer,{'dishwasher': 2},"Container 4: drawer below the countertop, located to the right of the dishwasher, and at the top-right of the oven."
19054,5,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[194, 13], [181, 16], [181, 73], [193, 72]]",cabinet door,0.388,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,4.615,60.0,13.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 19064, ""top_left"": null, ""top_right"": null, ""bottom_left"": 19063, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2608, 'refrigerator': 0.4786, 'dishwasher': 0.2485, 'oven': 0.3087, 'sink': 0.4996, 'coffee machine': 0.3264, 'stove': 0.3083}","{'microwave': 165.64, 'refrigerator': 154.07, 'dishwasher': 83.07, 'oven': 90.12, 'sink': 161.32, 'coffee machine': 137.5, 'stove': 144.48}",[],cabinet door,{},Container 5: cabinet door above the countertop
19055,6,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[260, 1], [237, 6], [236, 89], [251, 90], [257, 73]]",cabinet door,0.396,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,3.708,89.0,24.0,"{""above"": null, ""below"": null, ""left"": 19066, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.4174, 'refrigerator': 0.6218, 'dishwasher': 0.2607, 'oven': 0.3298, 'sink': 0.6506, 'coffee machine': 0.4494, 'stove': 0.4422}","{'microwave': 174.15, 'refrigerator': 162.48, 'dishwasher': 120.55, 'oven': 119.66, 'sink': 167.77, 'coffee machine': 153.8, 'stove': 159.21}",[],cabinet door,{},Container 6: cabinet door above the countertop
19056,7,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[216, 144]]",cabinet door,0.372,"[[0, 108], [300, 108], [300, 225], [0, 225]]",below,0.0,0.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.387, 'refrigerator': 0.5105, 'dishwasher': 0.0513, 'oven': 0.0874, 'sink': 0.5605, 'coffee machine': 0.3209, 'stove': 0.3394}","{'microwave': 211.69, 'refrigerator': 186.6, 'dishwasher': 204.57, 'oven': 152.26, 'sink': 191.11, 'coffee machine': 188.51, 'stove': 195.18}",[],cabinet door,{},Container 7: cabinet door below the countertop
19057,8,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[205, 142], [203, 185], [209, 192], [228, 199], [229, 153]]",cabinet door,0.412,"[[0, 108], [300, 108], [300, 225], [0, 225]]",below,2.192,57.0,26.0,"{""above"": 19053, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": ""dishwasher"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.4324, 'refrigerator': 0.5228, 'dishwasher': 0.1108, 'oven': 0.0842, 'sink': 0.5784, 'coffee machine': 0.3392, 'stove': 0.3659}","{'microwave': 221.04, 'refrigerator': 195.44, 'dishwasher': 246.89, 'oven': 208.27, 'sink': 199.02, 'coffee machine': 202.17, 'stove': 207.58}",[],cabinet door,{'oven': 1},"Container 8: cabinet door below the countertop, located to the right of the oven, and at the bottom-right of the dishwasher."
19058,9,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[207, 133], [206, 134], [206, 135], [207, 135]]",cabinet door,0.369,"[[0, 108], [300, 108], [300, 225], [0, 225]]",below,2.0,2.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.3519, 'refrigerator': 0.4829, 'dishwasher': 0.0218, 'oven': 0.0845, 'sink': 0.531, 'coffee machine': 0.2928, 'stove': 0.3087}","{'microwave': 210.26, 'refrigerator': 183.88, 'dishwasher': 167.66, 'oven': 127.95, 'sink': 188.88, 'coffee machine': 184.2, 'stove': 191.75}",[],cabinet door,"{'dishwasher': 1, 'oven': 2}",Container 9: cabinet door below the countertop
19059,10,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[0, 5], [0, 48], [19, 48], [21, 8]]",cabinet door,0.38,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,2.048,43.0,21.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 19052, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2451, 'refrigerator': 0.2562, 'dishwasher': 0.5803, 'oven': 0.5888, 'sink': 0.2033, 'coffee machine': 0.3514, 'stove': 0.3141}","{'microwave': 26.15, 'refrigerator': 80.51, 'dishwasher': 29.98, 'oven': 36.71, 'sink': 90.19, 'coffee machine': 48.68, 'stove': 45.09}",[],cabinet door,{'sink': 1},Container 10: cabinet door above the countertop
19060,11,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[70, 13], [70, 51], [88, 51], [91, 16]]",cabinet door,0.378,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,1.81,38.0,21.0,"{""above"": null, ""below"": null, ""left"": 19067, ""right"": 19071, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""microwave""}","{'microwave': 0.0993, 'refrigerator': 0.2781, 'dishwasher': 0.4196, 'oven': 0.4423, 'sink': 0.2654, 'coffee machine': 0.2534, 'stove': 0.2108}","{'microwave': 69.98, 'refrigerator': 121.14, 'dishwasher': 41.01, 'oven': 49.71, 'sink': 134.69, 'coffee machine': 79.54, 'stove': 80.23}",[],cabinet door,{},"Container 11: cabinet door above the countertop, located at the top-left of the microwave."
19061,12,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[179, 66]]",cabinet door,0.316,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,0.0,0.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2307, 'refrigerator': 0.4349, 'dishwasher': 0.1938, 'oven': 0.2496, 'sink': 0.4623, 'coffee machine': 0.2713, 'stove': 0.258}","{'microwave': 178.84, 'refrigerator': 159.92, 'dishwasher': 74.43, 'oven': 85.1, 'sink': 167.51, 'coffee machine': 143.72, 'stove': 152.51}",[],cabinet door,{},Container 12: cabinet door above the countertop
19062,13,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[177, 66], [177, 68]]",cabinet door,0.384,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,inf,2.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2253, 'refrigerator': 0.429, 'dishwasher': 0.1927, 'oven': 0.2474, 'sink': 0.4565, 'coffee machine': 0.2654, 'stove': 0.2521}","{'microwave': 179.49, 'refrigerator': 160.01, 'dishwasher': 72.69, 'oven': 83.81, 'sink': 167.69, 'coffee machine': 143.5, 'stove': 152.49}",[],cabinet door,{},Container 13: cabinet door above the countertop
19063,14,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[179, 15], [168, 18], [169, 82], [180, 80], [175, 70]]",cabinet door,0.337,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,5.583,67.0,12.0,"{""above"": null, ""below"": null, ""left"": 19070, ""right"": null, ""top_left"": null, ""top_right"": 19054, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2214, 'refrigerator': 0.4363, 'dishwasher': 0.2306, 'oven': 0.2854, 'sink': 0.4587, 'coffee machine': 0.2837, 'stove': 0.2652}","{'microwave': 169.77, 'refrigerator': 155.06, 'dishwasher': 73.68, 'oven': 83.13, 'sink': 162.93, 'coffee machine': 136.52, 'stove': 144.56}",[],cabinet door,{},Container 14: cabinet door above the countertop
19064,15,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[210, 10], [196, 13], [196, 85], [207, 85], [211, 70]]",cabinet door,0.349,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,5.0,75.0,15.0,"{""above"": null, ""below"": null, ""left"": 19054, ""right"": 19066, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.3001, 'refrigerator': 0.5099, 'dishwasher': 0.2229, 'oven': 0.288, 'sink': 0.5355, 'coffee machine': 0.3463, 'stove': 0.3337}","{'microwave': 172.26, 'refrigerator': 158.72, 'dishwasher': 93.77, 'oven': 99.06, 'sink': 165.32, 'coffee machine': 145.48, 'stove': 152.35}",[],cabinet door,{},Container 15: cabinet door above the countertop
19065,16,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[123, 113], [123, 141], [139, 148], [139, 113]]",drawer,0.442,"[[0, 108], [300, 108], [300, 225], [0, 225]]",below,2.188,35.0,16.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""coffee machine"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.1924, 'refrigerator': 0.281, 'dishwasher': 0.181, 'oven': 0.17, 'sink': 0.3303, 'coffee machine': 0.0909, 'stove': 0.1118}","{'microwave': 237.74, 'refrigerator': 183.67, 'dishwasher': 6.13, 'oven': 28.57, 'sink': 191.76, 'coffee machine': 184.29, 'stove': 205.55}",[],drawer,"{'coffee machine': 1, 'stove': 1}","Container 16: drawer below the countertop, located to the right of the coffee machine."
19066,17,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[215, 11], [215, 86], [232, 88], [235, 8]]",cabinet door,0.387,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,4.0,80.0,20.0,"{""above"": null, ""below"": null, ""left"": 19064, ""right"": 19055, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.3552, 'refrigerator': 0.5645, 'dishwasher': 0.2439, 'oven': 0.3122, 'sink': 0.5907, 'coffee machine': 0.3979, 'stove': 0.3872}","{'microwave': 171.58, 'refrigerator': 159.61, 'dishwasher': 106.35, 'oven': 108.55, 'sink': 165.56, 'coffee machine': 148.51, 'stove': 154.54}",[],cabinet door,{},Container 17: cabinet door above the countertop
