id,short_id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,distance_from_anchors,angle_from_anchors,similar_neighbors,updated_label,most_close_to_anchors,description
20477,1,images/kitchen/6_segmented_sun_aoqkmjxwlivgbkhq.jpg,"[[0, 0], [0, 453], [270, 445], [267, 3]]",cabinet door,0.625,"[[0, 673], [1186, 673], [1186, 881], [0, 881]]",above,1.678,453.0,270.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'stove': 0.4481},{'stove': 46.19},[],cabinet door,{},"Container id 1, is a ""cabinet door"" above the countertop."
20478,2,images/kitchen/6_segmented_sun_aoqkmjxwlivgbkhq.jpg,"[[931, 0], [962, 210], [922, 439], [1185, 442], [1185, 0]]",cabinet door,0.546,"[[0, 673], [1186, 673], [1186, 881], [0, 881]]",above,1.681,442.0,263.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'stove': 0.4452},{'stove': 132.52},[],cabinet door,{},"Container id 2, is a ""cabinet door"" above the countertop."
20479,3,images/kitchen/6_segmented_sun_aoqkmjxwlivgbkhq.jpg,"[[897, 792], [303, 790], [301, 873], [891, 877]]",drawer,0.495,"[[0, 673], [1186, 673], [1186, 881], [0, 881]]",below,0.146,87.0,596.0,"{""above"": null, ""below"": null, ""left"": 20480, ""right"": 20481, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""stove"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'stove': 0.0881},{'stove': 267.58},[],drawer,{'stove': 1},"Container id 3, is a ""drawer"" below the countertop. Additionally, it is the closest to the stove."
20480,4,images/kitchen/6_segmented_sun_aoqkmjxwlivgbkhq.jpg,"[[0, 787], [0, 878], [281, 872], [276, 789]]",drawer,0.527,"[[0, 673], [1186, 673], [1186, 881], [0, 881]]",below,0.324,91.0,281.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'stove': 0.3189},{'stove': 344.17},[],drawer,{'stove': 2},"Container id 4, is a ""drawer"" below the countertop. Additionally, it is the 2nd closest to the stove."
20481,5,images/kitchen/6_segmented_sun_aoqkmjxwlivgbkhq.jpg,"[[1185, 783], [914, 786], [910, 876], [1185, 878]]",drawer,0.495,"[[0, 673], [1186, 673], [1186, 881], [0, 881]]",below,0.345,95.0,275.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'stove': 0.3205},{'stove': 195.65},[],drawer,{},"Container id 5, is a ""drawer"" below the countertop."
20482,6,images/kitchen/6_segmented_sun_aoqkmjxwlivgbkhq.jpg,"[[1185, 782], [914, 786], [910, 876], [1185, 878]]",cabinet door,0.344,"[[0, 673], [1186, 673], [1186, 881], [0, 881]]",below,0.349,96.0,275.0,"{""above"": null, ""below"": 20481, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'stove': 0.3205},{'stove': 195.62},[],cabinet door,{},"Container id 6, is a ""cabinet door"" below the countertop."
21417,1,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[247, 32], [213, 48], [215, 125], [247, 125]]",cabinet door,0.55,"[[0, 163], [256, 163], [256, 256], [0, 256]]",above,2.735,93.0,34.0,"{""above"": null, ""below"": null, ""left"": 21424, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.3916, 'dish': 0.5811}","{'sink': 142.02, 'dish': 173.24}",[],cabinet door,{},"Container id 1, is a ""cabinet door"" above the countertop."
21418,2,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[77, 177], [77, 244], [133, 255], [133, 186]]",cabinet door,0.421,"[[0, 163], [256, 163], [256, 256], [0, 256]]",below,1.393,78.0,56.0,"{""above"": null, ""below"": null, ""left"": 21423, ""right"": 21425, ""top_left"": 21426, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.132, 'dish': 0.3775}","{'sink': 286.73, 'dish': 232.38}",[],cabinet door,{},"Container id 2, is a ""cabinet door"" below the countertop."
21419,3,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[98, 67], [70, 73], [71, 124], [98, 124]]",cabinet door,0.494,"[[0, 163], [256, 163], [256, 256], [0, 256]]",above,2.036,57.0,28.0,"{""above"": null, ""below"": null, ""left"": 21420, ""right"": 21427, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.2224, 'dish': 0.1754}","{'sink': 64.63, 'dish': 170.71}",[],cabinet door,{'dish': 2},"Container id 3, is a ""cabinet door"" above the countertop. Additionally, it is the 2nd closest to the dish."
21420,4,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[68, 72], [47, 75], [48, 125], [69, 124]]",cabinet door,0.506,"[[0, 163], [256, 163], [256, 256], [0, 256]]",above,2.409,53.0,22.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 21419, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""dish"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.2576, 'dish': 0.1031}","{'sink': 49.35, 'dish': 167.24}",[],cabinet door,{'dish': 1},"Container id 4, is a ""cabinet door"" above the countertop. Additionally, it is the closest to the dish."
21421,5,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[147, 184], [147, 254], [159, 255], [156, 242], [164, 232], [164, 186]]",cabinet door,0.438,"[[0, 163], [256, 163], [256, 256], [0, 256]]",below,4.176,71.0,17.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": 21428, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""sink"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.1855, 'dish': 0.4948}","{'sink': 236.13, 'dish': 221.3}",[],cabinet door,{},"Container id 5, is a ""cabinet door"" below the countertop."
21422,6,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[33, 168], [33, 176], [51, 180], [54, 179], [53, 169]]",drawer,0.444,"[[0, 163], [256, 163], [256, 256], [0, 256]]",below,0.571,12.0,21.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 21426, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.2047, 'dish': 0.1963}","{'sink': 356.4, 'dish': 250.93}",[],drawer,{},"Container id 6, is a ""drawer"" below the countertop."
21423,7,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[77, 177], [77, 230], [102, 237], [102, 181]]",cabinet door,0.366,"[[0, 163], [256, 163], [256, 256], [0, 256]]",below,2.4,60.0,25.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 21418, ""top_left"": 21426, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": ""sink"", ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.1292, 'dish': 0.3316}","{'sink': 308.71, 'dish': 235.55}",[],cabinet door,{'sink': 2},"Container id 7, is a ""cabinet door"" below the countertop. Additionally, it is the 2nd closest to the sink."
21424,8,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[208, 49], [156, 58], [158, 125], [210, 123]]",cabinet door,0.488,"[[0, 163], [256, 163], [256, 256], [0, 256]]",above,1.407,76.0,54.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 21417, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.2856, 'dish': 0.4488}","{'sink': 128.42, 'dish': 173.46}",[],cabinet door,{},"Container id 8, is a ""cabinet door"" above the countertop."
21425,9,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[104, 182], [104, 238], [133, 247], [133, 187]]",cabinet door,0.374,"[[0, 163], [256, 163], [256, 256], [0, 256]]",below,2.241,65.0,29.0,"{""above"": null, ""below"": null, ""left"": 21423, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.1208, 'dish': 0.3972}","{'sink': 270.33, 'dish': 227.63}",[],cabinet door,{'sink': 1},"Container id 9, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the sink."
21426,10,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[56, 170], [56, 181], [59, 184], [74, 187], [75, 177], [72, 174], [72, 171]]",drawer,0.406,"[[0, 163], [256, 163], [256, 256], [0, 256]]",below,0.895,17.0,19.0,"{""above"": null, ""below"": null, ""left"": 21429, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.1466, 'dish': 0.2305}","{'sink': 351.37, 'dish': 237.61}",[],drawer,{},"Container id 10, is a ""drawer"" below the countertop."
21427,11,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[103, 67], [103, 125], [114, 125], [114, 71]]",cabinet door,0.405,"[[0, 163], [256, 163], [256, 256], [0, 256]]",above,5.273,58.0,11.0,"{""above"": null, ""below"": null, ""left"": 21419, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.2029, 'dish': 0.2417}","{'sink': 81.98, 'dish': 173.27}",[],cabinet door,{},"Container id 11, is a ""cabinet door"" above the countertop."
21428,12,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[196, 190], [166, 186], [166, 228], [182, 209], [183, 202], [191, 199]]",cabinet door,0.352,"[[0, 163], [256, 163], [256, 256], [0, 256]]",below,1.4,42.0,30.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 21430, ""top_left"": null, ""top_right"": null, ""bottom_left"": 21421, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""sink"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.1933, 'dish': 0.5119}","{'sink': 207.76, 'dish': 210.87}",[],cabinet door,{},"Container id 12, is a ""cabinet door"" below the countertop."
21429,13,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[28, 165], [29, 184], [41, 180], [75, 186], [72, 170]]",drawer,0.328,"[[0, 163], [256, 163], [256, 256], [0, 256]]",below,0.447,21.0,47.0,"{""above"": null, ""below"": null, ""left"": 21422, ""right"": 21426, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 21423}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.1937, 'dish': 0.207}","{'sink': 354.07, 'dish': 248.54}",[],drawer,{},"Container id 13, is a ""drawer"" below the countertop."
21430,14,images/kitchen/14_segmented_sun_axlhgujigbdqvdzl.jpg,"[[196, 190], [174, 189], [174, 219], [182, 209], [183, 202], [191, 199]]",cabinet door,0.345,"[[0, 163], [256, 163], [256, 256], [0, 256]]",below,1.364,30.0,22.0,"{""above"": null, ""below"": null, ""left"": 21428, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'sink': 0.1986, 'dish': 0.5169}","{'sink': 206.06, 'dish': 210.18}",[],cabinet door,{},"Container id 14, is a ""cabinet door"" below the countertop."
21455,1,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[954, 208], [960, 407], [940, 442], [1097, 445], [1098, 214]]",cabinet door,0.492,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",above,1.5,237.0,158.0,"{""above"": null, ""below"": null, ""left"": 21464, ""right"": 21457, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.2495, 'refrigerator': 0.3899}","{'oven': 44.7, 'refrigerator': 137.0}",[],cabinet door,{},"Container id 1, is a ""cabinet door"" above the countertop."
21456,2,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[516, 193], [518, 444], [693, 446], [689, 202]]",cabinet door,0.483,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",above,1.429,253.0,177.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 21461, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3783, 'refrigerator': 0.3043}","{'oven': 29.07, 'refrigerator': 115.69}",[],cabinet door,{},"Container id 2, is a ""cabinet door"" above the countertop."
21457,3,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[1108, 211], [1102, 443], [1227, 449], [1229, 216]]",cabinet door,0.495,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",above,1.874,238.0,127.0,"{""above"": null, ""below"": null, ""left"": 21455, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.2158, 'refrigerator': 0.4382}","{'oven': 56.8, 'refrigerator': 141.8}",[],cabinet door,{},"Container id 3, is a ""cabinet door"" above the countertop."
21458,4,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[1115, 613], [1043, 619], [1042, 852], [1117, 843]]",cabinet door,0.405,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",below,3.187,239.0,75.0,"{""above"": null, ""below"": null, ""left"": 21459, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.1538, 'refrigerator': 0.3334}","{'oven': 10.77, 'refrigerator': 159.06}",[],cabinet door,{},"Container id 4, is a ""cabinet door"" below the countertop."
21459,5,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[978, 616], [968, 847], [1028, 853], [1035, 618]]",cabinet door,0.397,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",below,3.537,237.0,67.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 21458, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.1824, 'refrigerator': 0.3062}","{'oven': 8.86, 'refrigerator': 157.23}",[],cabinet door,{},"Container id 5, is a ""cabinet door"" below the countertop."
21460,6,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[702, 618], [535, 626], [542, 883], [709, 872]]",drawer,0.41,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",below,1.523,265.0,174.0,"{""above"": 21465, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 21467}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""oven"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3246, 'refrigerator': 0.1785}","{'oven': 3.88, 'refrigerator': 140.99}",[],drawer,{'refrigerator': 1},"Container id 6, is a ""drawer"" below the countertop. Additionally, it is the closest to the refrigerator."
21461,7,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[702, 199], [698, 341], [813, 342], [813, 205]]",cabinet door,0.403,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",above,1.243,143.0,115.0,"{""above"": null, ""below"": null, ""left"": 21456, ""right"": 21464, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3399, 'refrigerator': 0.3488}","{'oven': 36.56, 'refrigerator': 122.9}",[],cabinet door,{},"Container id 7, is a ""cabinet door"" above the countertop."
21462,8,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[1222, 699], [1214, 879], [1263, 879], [1271, 719]]",cabinet door,0.336,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",below,3.158,180.0,57.0,"{""above"": 21466, ""below"": null, ""left"": 21463, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.0896, 'refrigerator': 0.3851}","{'oven': 3.34, 'refrigerator': 165.62}",[],cabinet door,{'oven': 1},"Container id 8, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the oven."
21463,9,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[1167, 679], [1156, 872], [1206, 883], [1215, 699]]",cabinet door,0.327,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",below,3.458,204.0,59.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 21462, ""top_left"": null, ""top_right"": 21466, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.1112, 'refrigerator': 0.3656}","{'oven': 4.79, 'refrigerator': 164.18}",[],cabinet door,{},"Container id 9, is a ""cabinet door"" below the countertop."
21464,10,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[832, 203], [829, 342], [932, 348], [938, 207]]",cabinet door,0.416,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",above,1.33,145.0,109.0,"{""above"": null, ""below"": null, ""left"": 21461, ""right"": 21455, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3021, 'refrigerator': 0.3759}","{'oven': 41.77, 'refrigerator': 129.12}",[],cabinet door,{},"Container id 10, is a ""cabinet door"" above the countertop."
21465,11,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[545, 683], [551, 724], [706, 712], [702, 678]]",drawer,0.326,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",below,0.286,46.0,161.0,"{""above"": 21468, ""below"": 21460, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3249, 'refrigerator': 0.1921}","{'oven': 7.25, 'refrigerator': 136.85}",[],drawer,{},"Container id 11, is a ""drawer"" below the countertop."
21466,12,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[1163, 628], [1165, 677], [1271, 712], [1264, 683], [1274, 659]]",drawer,0.308,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",below,0.757,84.0,111.0,"{""above"": null, ""below"": 21463, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.1081, 'refrigerator': 0.3938}","{'oven': 28.37, 'refrigerator': 158.9}",[],drawer,{'oven': 2},"Container id 12, is a ""drawer"" below the countertop. Additionally, it is the 2nd closest to the oven."
21467,13,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[705, 729], [547, 731], [547, 777], [702, 771]]",drawer,0.318,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",below,0.304,48.0,158.0,"{""above"": 21465, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3233, 'refrigerator': 0.1789}","{'oven': 3.74, 'refrigerator': 141.45}",[],drawer,{'refrigerator': 2},"Container id 13, is a ""drawer"" below the countertop. Additionally, it is the 2nd closest to the refrigerator."
21468,14,images/kitchen/14_segmented_sun_aucefajtdpoipkjt.jpg,"[[704, 630], [695, 619], [545, 627], [543, 662], [702, 666]]",drawer,0.345,"[[0, 589], [2157, 589], [2157, 1535], [0, 1535]]",below,0.292,47.0,161.0,"{""above"": null, ""below"": 21465, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3241, 'refrigerator': 0.2109}","{'oven': 11.23, 'refrigerator': 133.3}",[],drawer,{},"Container id 14, is a ""drawer"" below the countertop."
21516,1,images/kitchen/6_segmented_sun_atdfrsodpyskmywe.jpg,"[[723, 402], [546, 411], [543, 526], [722, 494]]",drawer,0.414,"[[0, 381], [1024, 381], [1024, 683], [0, 683]]",below,0.689,124.0,180.0,"{""above"": 21519, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""sink"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.1048},{'sink': 218.47},[],drawer,{'sink': 2},"Container id 1, is a ""drawer"" below the countertop. Additionally, it is the 2nd closest to the sink."
21517,2,images/kitchen/6_segmented_sun_atdfrsodpyskmywe.jpg,"[[267, 228], [264, 365], [296, 371], [298, 233]]",cabinet door,0.382,"[[0, 381], [1024, 381], [1024, 683], [0, 683]]",above,4.206,143.0,34.0,"{""above"": null, ""below"": null, ""left"": 21518, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.2139},{'sink': 17.4},[],cabinet door,{},"Container id 2, is a ""cabinet door"" above the countertop."
21518,3,images/kitchen/6_segmented_sun_atdfrsodpyskmywe.jpg,"[[220, 222], [216, 367], [250, 371], [252, 226]]",cabinet door,0.395,"[[0, 381], [1024, 381], [1024, 683], [0, 683]]",above,4.139,149.0,36.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 21517, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.251},{'sink': 15.3},[],cabinet door,{},"Container id 3, is a ""cabinet door"" above the countertop."
21519,4,images/kitchen/6_segmented_sun_atdfrsodpyskmywe.jpg,"[[725, 405], [545, 411], [543, 443], [725, 427]]",drawer,0.336,"[[0, 381], [1024, 381], [1024, 683], [0, 683]]",below,0.209,38.0,182.0,"{""above"": null, ""below"": 21516, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""sink"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.0901},{'sink': 203.1},[],drawer,{'sink': 1},"Container id 4, is a ""drawer"" below the countertop. Additionally, it is the closest to the sink."
21520,5,images/kitchen/6_segmented_sun_atdfrsodpyskmywe.jpg,"[[338, 271], [338, 276], [339, 275], [339, 273], [338, 272]]",cabinet door,0.307,"[[0, 381], [1024, 381], [1024, 683], [0, 683]]",above,5.0,5.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.1791},{'sink': 28.32},[],cabinet door,{},"Container id 5, is a ""cabinet door"" above the countertop."
21521,6,images/kitchen/6_segmented_sun_atdfrsodpyskmywe.jpg,"[[344, 231], [337, 338], [394, 340], [394, 233]]",drawer,0.32,"[[0, 381], [1024, 381], [1024, 683], [0, 683]]",above,1.912,109.0,57.0,"{""above"": null, ""below"": null, ""left"": 21520, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.1539},{'sink': 29.24},[],drawer,{},"Container id 6, is a ""drawer"" above the countertop."
